timeline,latitude,longitude,id,icao_24bit,heading,altitude,ground_speed,aircraft_code,registration,time,origin_airport_iata,destination_airport_iata,number,airline_iata,on_ground,vertical_speed,callsign,airline_icao,origin_airport_name,origin_airport_coordinates,destination_airport_name,destination_airport_coordinates,airline_name,aircraft_name,manufacturer
2024-05-30 00:33:29,18.4382,-66.0023,356d0284,A11B00,357,0,0,A321,N170US,1717022003,DFW,SJU,AA2233,AA,1,0,AAL2233,AAL,Dallas Fort Worth International Airport,"32.896801, -97.038002",Luis Munoz Marin International Airport,"18.4393997192, -66.0018005371",American Airlines,Airbus A321,Airbus
2024-05-30 00:33:29,39.7083,-86.2909,356d064c,ADE96E,315,0,0,B752,N996FD,1717022002,SLC,IND,FX1661,FX,1,0,FDX1661,FDX,Salt Lake City International Airport,"40.785749, -111.979746",Indianapolis International Airport,"39.7173, -86.294403",Fedex,Boeing 757-200,Boeing
2024-05-30 00:33:29,30.2292,-95.8629,356d91b6,896475,115,2950,221,A388,A6-EUK,1717022004,DXB,IAH,EK211,EK,0,-128,UAE1Y,UAE,Dubai International Airport,"25.2527999878, 55.3643989563",George Bush Intercontinental Houston Airport,"29.984399795532227, -95.34140014648438",Emirates,Airbus A380-800,Airbus
2024-05-30 00:33:29,1.1821,105.2655,356d9e55,76CDB7,268,24350,377,A359,9V-SMW,1717022005,LAX,SIN,SQ37,SQ,0,-2880,SIA37,SIA,Los Angeles / Tom Bradley International Airport,"33.942501, -118.407997",Singapore Changi Airport,"1.35019, 103.994003",Singapore Airlines,Airbus A350-900,Airbus
2024-05-30 00:33:29,1.3511,104.2086,356da103,A18D29,347,8750,290,B789,N19986,1717022005,SFO,SIN,UA1,UA,0,-1024,UAL1,UAL,San Francisco International Airport,"37.61899948120117, -122.375",Singapore Changi Airport,"1.35019, 103.994003",United Airlines,Boeing 787-9,Boeing
2024-05-30 00:33:29,-37.5947,145.5026,356daae5,A31A77,246,10800,329,B789,N29985,1717022005,SFO,MEL,UA60,UA,0,-1856,UAL60,UAL,San Francisco International Airport,"37.61899948120117, -122.375",Melbourne International Airport,"-37.673302, 144.843002",United Airlines,Boeing 787-9,Boeing
2024-05-30 00:33:29,1.1774,105.0675,356dab6e,C02ECA,269,18375,350,B789,C-FRSR,1717022005,YVR,SIN,AC19,AC,0,-1536,ACA19,ACA,Vancouver International Airport,"49.193901062, -123.183998108",Singapore Changi Airport,"1.35019, 103.994003",Air Canada,Boeing 787-9,Boeing
2024-05-30 00:33:29,24.5559,118.0036,356db747,7812BE,229,5350,186,B789,B-1356,1717022004,LAX,XMN,MF830,MF,0,-960,CXA830,CXA,Los Angeles / Tom Bradley International Airport,"33.942501, -118.407997",Xiamen Gaoqi International Airport,"24.54400062561035, 118.12799835205078",XiamenAir,Boeing 787-9,Boeing
2024-05-30 00:33:29,23.3854,113.2886,356db8f4,7800A9,16,0,11,B77W,B-2099,1717021966,SFO,CAN,CZ658,CZ,1,0,CSN658,CSN,San Francisco International Airport,"37.61899948120117, -122.375",Guangzhou Baiyun International Airport,"23.392401, 113.299004",China Southern Airlines,Boeing 777-300ER,Boeing
2024-05-30 00:33:29,45.4992,-93.9928,356dd121,789244,103,41000,517,A359,B-LQF,1717022004,HKG,JFK,CX840,CX,0,0,CPA840,CPA,Hong Kong International Airport,"22.308901, 113.915001",John F Kennedy International Airport,"40.639447, -73.779317",Cathay Pacific,Airbus A350-900,Airbus
2024-05-30 00:33:29,61.1886,-150.0022,356dd21b,A75659,255,0,0,MD11,N572FE,1717022005,IND,ANC,FX29,FX,1,0,FDX29,FDX,Indianapolis International Airport,"39.7173, -86.294403",Ted Stevens Anchorage International Airport,"61.1744, -149.996002",Fedex,McDonnell Douglas MD-11,McDonnell Douglas
2024-05-30 00:33:29,47.3293,-137.9211,356dd4d1,80153D,122,38100,507,B77L,VT-AEH,1717022003,BLR,SFO,AI175,AI,0,0,AIC175,AIC,Kempegowda International Airport,"13.1979, 77.706299",San Francisco International Airport,"37.61899948120117, -122.375",Air India,Boeing 777-200LR,Boeing
2024-05-30 00:33:29,35.7791,140.3935,356ddf8f,ABB6B5,337,0,12,B77L,N854FD,1717022003,MEM,NRT,FX15,FX,1,0,FDX15,FDX,Memphis International Airport,"35.04240036010742, -89.97669982910156",Narita International Airport,"35.764702, 140.386002",Fedex,Boeing 777-200LR,Boeing
2024-05-30 00:33:29,-25.3605,-49.8609,356de71d,39C427,213,37975,441,B789,F-HRBH,1717022004,CDG,EZE,AF468,AF,0,-64,AFR468,AFR,Charles de Gaulle International Airport,"49.012798, 2.55",Minister Pistarini International Airport,"-34.8222, -58.5358",Air France,Boeing 787-9,Boeing
2024-05-30 00:33:29,16.2502,76.2308,356de7ec,8964B6,296,40025,502,A388,A6-EVH,1717022005,SYD,DXB,EK413,EK,0,64,UAE5CL,UAE,Sydney Kingsford Smith International Airport,"-33.94609832763672, 151.177001953125",Dubai International Airport,"25.2527999878, 55.3643989563",Emirates,Airbus A380-800,Airbus
