timeline,latitude,longitude,id,icao_24bit,heading,altitude,ground_speed,aircraft_code,registration,time,origin_airport_iata,destination_airport_iata,number,airline_iata,on_ground,vertical_speed,callsign,airline_icao,origin_airport_name,origin_airport_coordinates,destination_airport_name,destination_airport_coordinates,airline_name,aircraft_name,manufacturer
2024-05-30 18:56:59,37.6113,-122.3867,3570486a,AD5480,115,0,0,A21N,N958XV,1717088198,MIA,SFO,AA2933,AA,1,0,AAL2933,AAL,Miami International Airport,"25.79319953918457, -80.29060363769531",San Francisco International Airport,"37.61899948120117, -122.375",American Airlines,Airbus A321neo,Airbus
2024-05-30 18:56:59,57.886,-115.0882,3570496b,394A12,206,34000,467,B77W,F-GSQS,1717088210,CDG,YVR,AF374,AF,0,0,AFR374G,AFR,Charles de Gaulle International Airport,"49.012798, 2.55",Vancouver International Airport,"49.193901062, -123.183998108",Air France,Boeing 777-300ER,Boeing
2024-05-30 18:56:59,39.7037,-86.2956,3570b84e,A0AAA0,315,0,0,B763,N142FE,1717088212,PIT,IND,FX1622,FX,1,0,FDX1622,FDX,Pittsburgh International Airport,"40.49150085, -80.23290253",Indianapolis International Airport,"39.7173, -86.294403",Fedex,Boeing 767-300,Boeing
2024-05-30 18:56:59,-35.5005,176.6412,3570c52d,7C8071,231,41075,424,B789,VH-ZNN,1717088212,JFK,AKL,QF4,QF,0,-1408,QFA4,QFA,John F Kennedy International Airport,"40.639447, -73.779317",Auckland International Airport,"-37.01199, 174.786331",Qantas,Boeing 787-9,Boeing
2024-05-30 18:56:59,-26.1302,28.2354,3570f283,A6745A,5,0,0,A359,N515DN,1717088209,ATL,JNB,DL200,DL,1,0,DAL200,DAL,Hartsfield Jackson Atlanta International Airport,"33.6367, -84.428101",OR Tambo International Airport,"-26.1392, 28.246",Delta Air Lines,Airbus A350-900,Airbus
2024-05-30 18:56:59,37.7187,-122.2175,3570f2ca,AAA39A,90,0,0,B752,N785FD,1717088211,BOI,OAK,FX1813,FX,1,0,FDX1813,FDX,Boise Air Terminal/Gowen Field,"43.5644, -116.223",Metropolitan Oakland International Airport,"37.721298, -122.221001",Fedex,Boeing 757-200,Boeing
2024-05-30 18:56:59,22.7422,58.3268,3570ffb4,06A12C,285,40000,512,A35K,A7-ANP,1717088213,AKL,DOH,QR921,QR,0,64,QTR3J,QTR,Auckland International Airport,"-37.01199, 174.786331",Hamad International Airport,"25.273056, 51.608056",Qatar Airways,Airbus A350-1000,Airbus
2024-05-30 18:56:59,-26.1487,28.2531,35710923,A4095F,30,0,41,B789,N35953,1717088214,EWR,JNB,UA188,UA,1,0,UAL188,UAL,Newark Liberty International Airport,"40.692501, -74.168701",OR Tambo International Airport,"-26.1392, 28.246",United Airlines,Boeing 787-9,Boeing
2024-05-30 18:56:59,-32.5158,163.9268,3571182e,7C8067,249,39004,460,B789,VH-ZND,1717088206,DFW,MEL,QF22,QF,0,0,QFA22,QFA,Dallas Fort Worth International Airport,"32.896801, -97.038002",Melbourne International Airport,"-37.673302, 144.843002",Qantas,Boeing 787-9,Boeing
2024-05-30 18:56:59,39.7051,-86.2923,35711bed,A0F99E,322,0,0,B763,N162FE,1717088209,CLT,IND,FX1635,FX,1,0,FDX1635,FDX,Charlotte Douglas International Airport,"35.2140007019043, -80.94309997558594",Indianapolis International Airport,"39.7173, -86.294403",Fedex,Boeing 767-300,Boeing
