timeline,latitude,longitude,id,icao_24bit,heading,altitude,ground_speed,aircraft_code,registration,time,origin_airport_iata,destination_airport_iata,number,airline_iata,on_ground,vertical_speed,callsign,airline_icao,origin_airport_name,origin_airport_coordinates,destination_airport_name,destination_airport_coordinates,airline_name,aircraft_name,manufacturer
2024-05-30 18:55:29,37.6113,-122.3867,3570486a,AD5480,115,0,0,A21N,N958XV,1717088125,MIA,SFO,AA2933,AA,1,0,AAL2933,AAL,Miami International Airport,"25.79319953918457, -80.29060363769531",San Francisco International Airport,"37.61899948120117, -122.375",American Airlines,Airbus A321neo,Airbus
2024-05-30 18:55:29,58.0576,-114.9303,3570496b,394A12,206,34000,469,B77W,F-GSQS,1717088122,CDG,YVR,AF374,AF,0,0,AFR374G,AFR,Charles de Gaulle International Airport,"49.012798, 2.55",Vancouver International Airport,"49.193901062, -123.183998108",Air France,Boeing 777-300ER,Boeing
2024-05-30 18:55:29,39.7037,-86.2956,3570b84e,A0AAA0,315,0,0,B763,N142FE,1717088122,PIT,IND,FX1622,FX,1,0,FDX1622,FDX,Pittsburgh International Airport,"40.49150085, -80.23290253",Indianapolis International Airport,"39.7173, -86.294403",Fedex,Boeing 767-300,Boeing
2024-05-30 18:55:29,-35.3927,176.8043,3570c52d,7C8071,231,41975,426,B789,VH-ZNN,1717088125,JFK,AKL,QF4,QF,0,64,QFA4,QFA,John F Kennedy International Airport,"40.639447, -73.779317",Auckland International Airport,"-37.01199, 174.786331",Qantas,Boeing 787-9,Boeing
2024-05-30 18:55:29,-26.1302,28.2354,3570f283,A6745A,5,0,0,A359,N515DN,1717088124,ATL,JNB,DL200,DL,1,0,DAL200,DAL,Hartsfield Jackson Atlanta International Airport,"33.6367, -84.428101",OR Tambo International Airport,"-26.1392, 28.246",Delta Air Lines,Airbus A350-900,Airbus
2024-05-30 18:55:29,37.7187,-122.2176,3570f2ca,AAA39A,90,0,0,B752,N785FD,1717088121,BOI,OAK,FX1813,FX,1,0,FDX1813,FDX,Boise Air Terminal/Gowen Field,"43.5644, -116.223",Metropolitan Oakland International Airport,"37.721298, -122.221001",Fedex,Boeing 757-200,Boeing
2024-05-30 18:55:29,22.6839,58.5493,3570ffb4,06A12C,286,40000,509,A35K,A7-ANP,1717088122,AKL,DOH,QR921,QR,0,0,QTR3J,QTR,Auckland International Airport,"-37.01199, 174.786331",Hamad International Airport,"25.273056, 51.608056",Qatar Airways,Airbus A350-1000,Airbus
2024-05-30 18:55:29,-26.2046,28.2358,35710923,A4095F,15,6025,158,B789,N35953,1717088125,EWR,JNB,UA188,UA,0,-896,UAL188,UAL,Newark Liberty International Airport,"40.692501, -74.168701",OR Tambo International Airport,"-26.1392, 28.246",United Airlines,Boeing 787-9,Boeing
2024-05-30 18:55:29,-32.4545,164.1208,3571182e,7C8067,248,39004,460,B789,VH-ZND,1717088122,DFW,MEL,QF22,QF,0,0,QFA22,QFA,Dallas Fort Worth International Airport,"32.896801, -97.038002",Melbourne International Airport,"-37.673302, 144.843002",Qantas,Boeing 787-9,Boeing
2024-05-30 18:55:29,39.7051,-86.2923,35711bed,A0F99E,322,0,0,B763,N162FE,1717088125,CLT,IND,FX1635,FX,1,0,FDX1635,FDX,Charlotte Douglas International Airport,"35.2140007019043, -80.94309997558594",Indianapolis International Airport,"39.7173, -86.294403",Fedex,Boeing 767-300,Boeing
2024-05-30 18:55:29,25.4657,82.5341,35712b41,76CCE5,126,41000,494,A359,9V-SGE,1717088124,JFK,SIN,SQ23,SQ,0,0,SIA23,SIA,John F Kennedy International Airport,"40.639447, -73.779317",Singapore Changi Airport,"1.35019, 103.994003",Singapore Airlines,Airbus A350-900,Airbus
2024-05-30 18:55:29,33.5421,72.288,35712cf6,A47FD9,89,38975,574,B789,N38950,1717088124,EWR,DEL,UA82,UA,0,-64,UAL82,UAL,Newark Liberty International Airport,"40.692501, -74.168701",Indira Gandhi International Airport,"28.55563, 77.09519",United Airlines,Boeing 787-9,Boeing
2024-05-30 18:55:29,38.0769,140.3012,35712d8e,A64924,262,40000,416,A359,N504DN,1717088125,ATL,ICN,DL27,DL,0,0,DAL27,DAL,Hartsfield Jackson Atlanta International Airport,"33.6367, -84.428101",Incheon International Airport,"37.46910095214844, 126.45099639892578",Delta Air Lines,Airbus A350-900,Airbus
2024-05-30 18:55:29,38.0548,138.0046,35713321,758525,220,40000,434,A359,RP-C3501,1717088125,YYZ,MNL,PR119,PR,0,0,PAL119,PAL,Toronto Lester B. Pearson International Airport,"43.6772, -79.6306",Ninoy Aquino International Airport,"14.5086, 121.019997",Philippine Airlines,Airbus A350-900,Airbus
2024-05-30 18:55:29,28.5571,77.115,35713618,C0174D,194,0,14,B77L,C-FIVK,1717088125,YYZ,DEL,AC42,AC,1,0,ACA42,ACA,Toronto Lester B. Pearson International Airport,"43.6772, -79.6306",Indira Gandhi International Airport,"28.55563, 77.09519",Air Canada,Boeing 777-200LR,Boeing
2024-05-30 18:55:29,51.4782,-0.1164,357140d3,4073CE,270,4000,188,B789,G-VBEL,1717088123,PVG,LHR,VS251,VS,0,-576,VIR251,VIR,Shanghai Pudong International Airport,"31.1434, 121.805",London Heathrow Airport,"51.4706, -0.461941",Virgin Atlantic,Boeing 787-9,Boeing
2024-05-30 18:55:29,41.0472,4.7652,3571427c,71C078,275,28975,412,A359,HL8078,1717088123,ICN,BCN,OZ511,OZ,0,0,AAR511,AAR,Incheon International Airport,"37.46910095214844, 126.45099639892578",Josep Tarradellas Barcelona-El Prat Airport,"41.2971, 2.07846",Asiana Airlines,Airbus A350-900,Airbus
2024-05-30 18:55:29,51.4751,-0.4643,3571433b,780AAD,90,0,4,A359,B-LRJ,1717088123,HKG,LHR,CX239,CX,1,0,CPA239,CPA,Hong Kong International Airport,"22.308901, 113.915001",London Heathrow Airport,"51.4706, -0.461941",Cathay Pacific,Airbus A350-900,Airbus
2024-05-30 18:55:29,51.8295,2.841,35714437,71C251,264,34375,462,B77L,HL8251,1717088123,ICN,LHR,KE503,KE,0,-1344,KAL503,KAL,Incheon International Airport,"37.46910095214844, 126.45099639892578",London Heathrow Airport,"51.4706, -0.461941",Korean Air,Boeing 777-200LR,Boeing
2024-05-30 18:55:29,43.0388,16.3479,357144f9,4CAD44,259,36400,414,A359,EI-IFA,1717088123,HND,FCO,AZ793,AZ,0,-1024,ITY793,ITY,Tokyo Haneda International Airport,"35.552299, 139.779999",Rome–Fiumicino Leonardo da Vinci International Airport,"41.804532, 12.251998",Alitalia,Airbus A350-900,Airbus
2024-05-30 18:55:29,52.3142,4.7662,35714644,484415,210,0,15,B772,PH-BQL,1717088123,PVG,AMS,KL896,KL,1,0,KLM896,KLM,Shanghai Pudong International Airport,"31.1434, 121.805",Amsterdam Airport Schiphol,"52.308601, 4.76389",KLM,Boeing 777-200,Boeing
